part,samples,accX,accY,accZ,gyroX,gyroY,gyroZ
y_p,2751,9.0,1988.0,-50.0,-3.0,0.0,-3.0
y_p,2752,19.0,1986.0,-56.0,9.0,-5.0,-2.0
y_p,2753,20.0,1993.0,-55.0,4.0,-1.0,-4.0
y_p,2754,4.0,1994.0,-49.0,-3.0,-6.0,-1.0
y_p,2755,5.0,1994.0,-65.0,0.0,-3.0,-3.0
y_p,2756,2.0,1986.0,-58.0,2.0,2.0,-3.0
y_p,2757,1.0,1986.0,-46.0,6.0,1.0,-2.0
y_p,2758,17.0,1987.0,-54.0,1.0,1.0,-5.0
y_p,2759,0.0,1991.0,-58.0,2.0,-4.0,-1.0
y_p,2760,3.0,1994.0,-51.0,4.0,-5.0,-6.0
y_p,2761,4.0,1998.0,-50.0,2.0,-11.0,-1.0
y_p,2762,19.0,1987.0,-56.0,4.0,-4.0,-3.0
y_p,2763,17.0,1990.0,-66.0,6.0,-11.0,-4.0
y_p,2764,14.0,1988.0,-61.0,7.0,-5.0,-5.0
y_p,2765,17.0,2000.0,-46.0,5.0,-7.0,0.0
y_p,2766,6.0,1994.0,-51.0,-1.0,-3.0,-6.0
y_p,2767,-9.0,1997.0,-55.0,6.0,-6.0,-2.0
y_p,2768,3.0,1991.0,-44.0,9.0,-4.0,-1.0
y_p,2769,17.0,1994.0,-64.0,1.0,-4.0,-4.0
y_p,2770,18.0,1996.0,-69.0,-3.0,-5.0,-6.0
y_p,2771,19.0,2000.0,-57.0,3.0,-2.0,-3.0
y_p,2772,11.0,1990.0,-50.0,3.0,-6.0,-1.0
y_p,2773,19.0,1992.0,-64.0,11.0,-3.0,-2.0
y_p,2774,10.0,1982.0,-59.0,0.0,-3.0,-3.0
y_p,2775,8.0,1996.0,-67.0,-1.0,-7.0,-2.0
y_p,2776,2.0,1992.0,-56.0,1.0,-9.0,-4.0
y_p,2777,19.0,1985.0,-53.0,-1.0,0.0,-3.0
y_p,2778,10.0,1979.0,-48.0,5.0,-3.0,-8.0
y_p,2779,19.0,1994.0,-52.0,3.0,-3.0,-2.0
y_p,2780,1.0,1995.0,-59.0,3.0,-6.0,0.0
y_p,2781,13.0,1997.0,-55.0,-2.0,-2.0,-4.0
y_p,2782,12.0,1991.0,-49.0,4.0,1.0,-6.0
y_p,2783,11.0,1991.0,-51.0,0.0,-6.0,1.0
y_p,2784,9.0,1987.0,-49.0,2.0,-7.0,-4.0
y_p,2785,14.0,1999.0,-60.0,1.0,-4.0,-2.0
y_p,2786,18.0,1990.0,-60.0,6.0,-7.0,-4.0
y_p,2787,10.0,1996.0,-51.0,-1.0,-1.0,1.0
y_p,2788,6.0,1994.0,-57.0,3.0,-3.0,0.0
y_p,2789,8.0,1994.0,-57.0,-1.0,0.0,-5.0
y_p,2790,14.0,2000.0,-61.0,4.0,-3.0,-6.0
y_p,2791,8.0,1988.0,-60.0,3.0,-3.0,-3.0
y_p,2792,4.0,1994.0,-58.0,1.0,-2.0,-4.0
y_p,2793,11.0,1987.0,-59.0,-2.0,-5.0,-9.0
y_p,2794,12.0,1990.0,-57.0,6.0,-2.0,-2.0
y_p,2795,7.0,1994.0,-54.0,-2.0,1.0,-9.0
y_p,2796,6.0,1996.0,-48.0,-4.0,-2.0,-6.0
y_p,2797,9.0,1991.0,-58.0,8.0,-3.0,-5.0
y_p,2798,-1.0,2001.0,-53.0,0.0,-3.0,-6.0
y_p,2799,15.0,1987.0,-50.0,1.0,-3.0,1.0
y_p,2800,15.0,1993.0,-66.0,4.0,0.0,-4.0
y_p,2801,-3.0,1989.0,-48.0,1.0,-5.0,-8.0
y_p,2802,14.0,1982.0,-50.0,0.0,-1.0,-3.0
y_p,2803,13.0,1991.0,-50.0,-3.0,-8.0,-7.0
y_p,2804,8.0,1996.0,-50.0,-2.0,-6.0,-5.0
y_p,2805,7.0,1986.0,-64.0,3.0,-2.0,-8.0
y_p,2806,9.0,1980.0,-44.0,6.0,-3.0,-5.0
y_p,2807,23.0,1995.0,-74.0,1.0,-2.0,2.0
y_p,2808,11.0,1997.0,-52.0,3.0,-3.0,-3.0
y_p,2809,13.0,1997.0,-50.0,3.0,-11.0,-4.0
y_p,2810,22.0,1997.0,-43.0,3.0,-4.0,-4.0
y_p,2811,12.0,1993.0,-58.0,-3.0,-5.0,-3.0
y_p,2812,15.0,1978.0,-62.0,4.0,-3.0,-4.0
y_p,2813,3.0,1996.0,-64.0,7.0,-2.0,-6.0
y_p,2814,17.0,1987.0,-60.0,-1.0,-3.0,-2.0
y_p,2815,11.0,1991.0,-48.0,2.0,-2.0,4.0
y_p,2816,2.0,1996.0,-47.0,5.0,-1.0,-7.0
y_p,2817,15.0,1990.0,-49.0,3.0,-3.0,1.0
y_p,2818,17.0,1994.0,-52.0,4.0,-5.0,-5.0
y_p,2819,19.0,1982.0,-49.0,4.0,-6.0,-7.0
y_p,2820,5.0,1986.0,-52.0,-2.0,-5.0,-1.0
y_p,2821,1.0,1992.0,-62.0,-2.0,-7.0,-5.0
y_p,2822,5.0,1990.0,-67.0,3.0,-6.0,-5.0
y_rot,6901,-5.0,1992.0,-105.0,6.0,-3.0,-9.0
y_rot,6902,-3.0,1989.0,-108.0,-1.0,-6.0,-4.0
y_rot,6903,-2.0,1991.0,-105.0,2.0,-4.0,-4.0
y_rot,6904,-3.0,2000.0,-104.0,7.0,-8.0,-2.0
y_rot,6905,-22.0,1993.0,-96.0,-1.0,-2.0,-3.0
y_rot,6906,-15.0,1981.0,-107.0,1.0,-5.0,-2.0
y_rot,6907,-3.0,1995.0,-102.0,8.0,-7.0,-6.0
y_rot,6908,-3.0,1985.0,-115.0,6.0,-6.0,-5.0
y_rot,6909,0.0,1981.0,-112.0,9.0,-2.0,-7.0
y_rot,6910,4.0,1979.0,-106.0,-3.0,1.0,-6.0
y_rot,6911,3.0,1992.0,-120.0,1.0,-3.0,-11.0
y_rot,6912,-2.0,2000.0,-106.0,5.0,-5.0,-4.0
y_rot,6913,-5.0,1996.0,-105.0,-1.0,-8.0,-4.0
y_rot,6914,-16.0,2002.0,-108.0,2.0,-6.0,-8.0
y_rot,6915,-7.0,1984.0,-107.0,9.0,-5.0,-3.0
y_rot,6916,-15.0,1991.0,-112.0,3.0,-6.0,-6.0
y_rot,6917,-8.0,1988.0,-102.0,-2.0,-3.0,-3.0
y_rot,6918,-5.0,1994.0,-97.0,6.0,-6.0,-5.0
y_rot,6919,-12.0,2009.0,-108.0,3.0,-3.0,-6.0
y_rot,6920,-11.0,2009.0,-109.0,-6.0,-8.0,-4.0
y_rot,6921,-10.0,1972.0,-119.0,8.0,-6.0,-8.0
y_rot,6922,-1.0,1976.0,-102.0,1.0,-6.0,0.0
y_rot,6923,-18.0,1949.0,-119.0,4.0,-2.0,-5.0
y_rot,6924,-7.0,1981.0,-117.0,-6.0,-5.0,-1.0
y_rot,6925,5.0,2000.0,-99.0,0.0,-9.0,-3.0
y_rot,6926,-2.0,2015.0,-102.0,1.0,-7.0,-1.0
y_rot,6927,-11.0,2008.0,-119.0,1.0,-5.0,-4.0
y_rot,6928,-5.0,1981.0,-95.0,9.0,0.0,-5.0
y_rot,6929,-2.0,1958.0,-101.0,8.0,-6.0,-10.0
y_rot,6930,-15.0,1973.0,-108.0,7.0,-5.0,-6.0
y_rot,6931,-6.0,1993.0,-118.0,-3.0,-5.0,-2.0
y_rot,6932,-10.0,1997.0,-105.0,2.0,0.0,-2.0
y_rot,6933,-15.0,2016.0,-112.0,-3.0,-4.0,-13.0
y_rot,6934,7.0,1988.0,-109.0,10.0,-4.0,-4.0
y_rot,6935,-8.0,1974.0,-123.0,0.0,-12.0,0.0
y_rot,6936,18.0,1968.0,-107.0,1.0,-3.0,-1.0
y_rot,6937,1.0,1986.0,-97.0,4.0,-3.0,-11.0
y_rot,6938,-12.0,1989.0,-111.0,3.0,-5.0,-3.0
y_rot,6939,6.0,1994.0,-99.0,5.0,-2.0,-5.0
y_rot,6940,-5.0,1994.0,-101.0,0.0,-2.0,-4.0
y_rot,6941,-5.0,1992.0,-112.0,6.0,-11.0,-1.0
y_rot,6942,-10.0,1992.0,-110.0,-5.0,-4.0,0.0
y_rot,6943,2.0,1975.0,-108.0,2.0,-6.0,-4.0
y_rot,6944,-7.0,1969.0,-95.0,10.0,-6.0,-6.0
y_rot,6945,-8.0,1975.0,-106.0,3.0,-4.0,-5.0
y_rot,6946,2.0,1997.0,-107.0,-1.0,-4.0,-4.0
y_rot,6947,-7.0,1992.0,-105.0,6.0,-9.0,-2.0
y_rot,6948,-10.0,2002.0,-118.0,8.0,-7.0,-2.0
y_rot,6949,-4.0,1986.0,-112.0,0.0,-4.0,-8.0
y_rot,6950,-14.0,1987.0,-110.0,3.0,-1.0,-5.0
y_rot,6951,-18.0,1980.0,-108.0,1.0,-4.0,-3.0
y_rot,6952,-4.0,1990.0,-125.0,-2.0,-1.0,-2.0
y_rot,6953,-12.0,1991.0,-101.0,1.0,-2.0,-3.0
y_rot,6954,0.0,2003.0,-95.0,9.0,-4.0,-8.0
y_rot,6955,-3.0,2005.0,-102.0,2.0,-4.0,-1.0
y_rot,6956,-12.0,1980.0,-112.0,2.0,-5.0,-3.0
y_rot,6957,-4.0,1983.0,-122.0,-1.0,-4.0,-2.0
y_rot,6958,-5.0,1979.0,-103.0,-2.0,0.0,-4.0
y_rot,6959,-2.0,1991.0,-110.0,6.0,-6.0,-7.0
y_rot,6960,8.0,1989.0,-101.0,1.0,-4.0,-5.0
y_rot,6961,-12.0,1995.0,-103.0,6.0,-2.0,-4.0
y_rot,6962,-17.0,1989.0,-101.0,4.0,-6.0,-2.0
y_rot,6963,-8.0,1984.0,-111.0,0.0,-7.0,-7.0
y_rot,6964,-13.0,1988.0,-113.0,-3.0,-3.0,-7.0
y_rot,6965,-10.0,1988.0,-116.0,-1.0,-1.0,-5.0
y_rot,6966,4.0,1984.0,-108.0,4.0,4.0,-7.0
y_rot,6967,7.0,1993.0,-98.0,5.0,-8.0,-3.0
y_rot,6968,-4.0,1985.0,-99.0,1.0,-1.0,0.0
y_rot,6969,-9.0,1994.0,-107.0,0.0,-2.0,-6.0
y_rot,6970,-4.0,1988.0,-110.0,-5.0,-7.0,0.0
y_rot,6971,3.0,1989.0,-93.0,-3.0,-7.0,-7.0
y_rot,6972,-2.0,1987.0,-113.0,9.0,-9.0,-6.0
y_rot,6973,-9.0,1995.0,-113.0,3.0,-3.0,-11.0
y_rot,6974,-5.0,1990.0,-113.0,-2.0,-1.0,-2.0
y_rot,6975,39.0,2006.0,-71.0,31.0,-10.0,-20.0
y_rot,6976,100.0,2074.0,76.0,150.0,-12.0,-85.0
y_rot,6977,-495.0,1048.0,-551.0,-80.0,124.0,31.0
y_rot,6978,-193.0,1923.0,-163.0,5.0,-8.0,5.0
y_rot,6979,-62.0,1929.0,-190.0,-5.0,-3.0,3.0
y_rot,6980,-7.0,1963.0,-159.0,-2.0,-3.0,-1.0
y_rot,6981,-27.0,1997.0,-137.0,-2.0,-1.0,-1.0
y_rot,6982,1.0,1963.0,-144.0,3.0,-4.0,-7.0
y_rot,6983,-3.0,1987.0,-110.0,3.0,-4.0,-1.0
y_rot,6984,-14.0,1984.0,-98.0,0.0,-11.0,3.0
y_rot,6985,-8.0,1997.0,-101.0,-2.0,-5.0,0.0
y_rot,6986,-8.0,2008.0,-108.0,0.0,-12.0,1.0
y_rot,6987,-17.0,1997.0,-103.0,-1.0,-8.0,-2.0
y_rot,6988,-12.0,2017.0,-108.0,4.0,-4.0,-1.0
y_rot,6989,0.0,1985.0,-95.0,1.0,-5.0,-4.0
y_rot,6990,-6.0,1970.0,-107.0,-4.0,-6.0,-2.0
y_rot,6991,-11.0,1997.0,-106.0,2.0,-5.0,-1.0
y_rot,6992,-11.0,2010.0,-108.0,1.0,-7.0,2.0
y_rot,6993,-12.0,2014.0,-105.0,-5.0,-6.0,0.0
y_rot,6994,9.0,2025.0,-102.0,5.0,-4.0,-7.0
y_rot,6995,5.0,1979.0,-114.0,5.0,-5.0,-3.0
y_rot,6996,-16.0,1938.0,-114.0,3.0,-3.0,0.0
y_rot,6997,-15.0,1973.0,-96.0,-10.0,-3.0,-3.0
y_rot,6998,-12.0,1996.0,-98.0,4.0,-5.0,-6.0
y_rot,6999,-1.0,2016.0,-92.0,3.0,-2.0,-2.0
y_rot,7000,-9.0,2015.0,-119.0,-4.0,-1.0,-2.0
y_rot,7001,-15.0,2002.0,-107.0,4.0,-5.0,-3.0
y_rot,7002,-16.0,1970.0,-114.0,-2.0,-9.0,-1.0
y_rot,7003,-5.0,1961.0,-114.0,-7.0,-5.0,-2.0
y_rot,7004,3.0,1962.0,-106.0,-6.0,-7.0,-2.0
y_rot,7005,4.0,1992.0,-123.0,-6.0,-7.0,-5.0
y_rot,7006,-4.0,2011.0,-108.0,-6.0,1.0,-2.0
y_rot,7007,-8.0,2009.0,-109.0,-4.0,-2.0,-3.0
y_rot,7008,-1.0,1994.0,-127.0,-2.0,-6.0,1.0
y_rot,7009,-5.0,1985.0,-111.0,-1.0,-4.0,-2.0
y_rot,7010,-5.0,1982.0,-118.0,0.0,-4.0,-8.0
y_rot,7011,-3.0,1973.0,-98.0,2.0,-9.0,-3.0
y_rot,7012,-8.0,1998.0,-93.0,4.0,-4.0,-1.0
y_rot,7013,-12.0,1996.0,-104.0,-1.0,4.0,-3.0
y_rot,7014,-15.0,1995.0,-101.0,6.0,-8.0,-8.0
y_rot,7015,-11.0,1999.0,-102.0,5.0,-10.0,-8.0
y_rot,7016,-9.0,1982.0,-110.0,-3.0,-6.0,-3.0
y_rot,7017,-22.0,1980.0,-115.0,3.0,-7.0,-6.0
y_rot,7018,3.0,1989.0,-117.0,6.0,-5.0,-5.0
y_rot,7019,-9.0,1992.0,-110.0,3.0,-4.0,-5.0
y_rot,7020,-4.0,1992.0,-104.0,-6.0,-3.0,-1.0
y_rot,7021,-3.0,1991.0,-104.0,1.0,-3.0,-1.0
y_rot,7022,-13.0,1989.0,-105.0,-6.0,-3.0,-4.0
y_rot,7023,-10.0,1993.0,-91.0,-1.0,1.0,-2.0
y_rot,7024,6.0,1980.0,-110.0,-1.0,-4.0,-3.0
y_rot,7025,-14.0,1989.0,-106.0,5.0,-6.0,-2.0
y_rot,7026,-4.0,1989.0,-108.0,-4.0,-5.0,-4.0
y_rot,7027,1.0,1990.0,-108.0,-6.0,-8.0,0.0
y_rot,7028,-6.0,1992.0,-102.0,-5.0,-6.0,-4.0
y_rot,7029,-7.0,1983.0,-105.0,-6.0,-5.0,-4.0
y_rot,7030,-16.0,1988.0,-111.0,-4.0,-10.0,-5.0
y_rot,7031,-8.0,1983.0,-109.0,0.0,-3.0,-5.0
y_rot,7032,-16.0,1988.0,-111.0,-7.0,-8.0,1.0
y_rot,7033,-7.0,2002.0,-96.0,-6.0,-9.0,-6.0
y_rot,7034,-3.0,1994.0,-104.0,-10.0,-5.0,-2.0
y_rot,7035,-7.0,1996.0,-106.0,1.0,-1.0,-3.0
y_rot,7036,-7.0,2000.0,-114.0,5.0,-7.0,-4.0
y_rot,7037,-4.0,1988.0,-105.0,3.0,-5.0,-1.0
y_rot,7038,-16.0,1993.0,-110.0,4.0,0.0,-6.0
y_rot,7039,-13.0,1992.0,-107.0,5.0,-7.0,-4.0
y_rot,7040,7.0,1989.0,-112.0,1.0,-4.0,-3.0
y_rot,7041,-6.0,1987.0,-103.0,-2.0,-5.0,-8.0
y_rot,7042,-6.0,1986.0,-103.0,0.0,-6.0,-2.0
y_rot,7043,-12.0,1988.0,-110.0,-5.0,-7.0,1.0
y_rot,7044,-13.0,1997.0,-106.0,-5.0,-6.0,1.0
y_rot,7045,-11.0,1988.0,-97.0,-10.0,-1.0,5.0
y_rot,7046,-3.0,1982.0,-118.0,-15.0,-1.0,7.0
y_rot,7047,-10.0,1986.0,-109.0,-13.0,-6.0,6.0
y_rot,7048,10.0,1998.0,-98.0,-7.0,-9.0,3.0
y_rot,7049,-1.0,1994.0,-111.0,2.0,-5.0,1.0
y_rot,7050,-20.0,1985.0,-96.0,-3.0,-3.0,4.0
y_rot,7051,-8.0,1988.0,-103.0,-9.0,0.0,-1.0
y_rot,7052,-8.0,1982.0,-109.0,4.0,-10.0,-5.0
y_rot,7053,-4.0,1983.0,-111.0,-1.0,-1.0,2.0
y_rot,7054,-4.0,1994.0,-112.0,0.0,-1.0,0.0
y_rot,7055,-4.0,1998.0,-118.0,-3.0,-4.0,-2.0
y_rot,7056,-5.0,2004.0,-90.0,-1.0,-2.0,4.0
y_rot,7057,-11.0,1988.0,-109.0,-1.0,-3.0,-3.0
y_rot,7058,5.0,1978.0,-104.0,0.0,-1.0,-3.0
y_rot,7059,-4.0,1988.0,-105.0,3.0,-4.0,-7.0
y_rot,7060,1.0,2002.0,-106.0,-5.0,-5.0,-1.0
y_rot,7061,-1.0,1984.0,-109.0,1.0,-5.0,-2.0
y_rot,7062,-15.0,1993.0,-125.0,-1.0,-1.0,-5.0
y_rot,7063,-1.0,1983.0,-102.0,-3.0,6.0,-1.0
y_rot,7064,-26.0,1985.0,-166.0,4.0,27.0,-7.0
y_rot,7065,-101.0,1976.0,-462.0,10.0,205.0,-21.0
y_rot,7066,-14.0,1985.0,-347.0,9.0,330.0,-17.0
y_rot,7067,21.0,1969.0,-265.0,10.0,487.0,-25.0
y_rot,7068,111.0,1967.0,-139.0,3.0,556.0,-23.0
y_rot,7069,91.0,2005.0,-69.0,4.0,508.0,-11.0
y_rot,7070,91.0,1982.0,-137.0,-4.0,612.0,-11.0
y_rot,7071,21.0,1959.0,-147.0,16.0,515.0,-24.0
y_rot,7072,16.0,1948.0,-255.0,-7.0,591.0,-37.0
y_rot,7073,46.0,2040.0,-232.0,-13.0,732.0,-38.0
y_rot,7074,-114.0,1973.0,-13.0,7.0,601.0,-36.0
y_rot,7075,-54.0,1963.0,88.0,3.0,578.0,-4.0
y_rot,7076,34.0,1942.0,-187.0,29.0,703.0,-56.0
y_rot,7077,-14.0,2059.0,-248.0,-5.0,734.0,-33.0
y_rot,7078,79.0,1984.0,-366.0,19.0,699.0,-38.0
y_rot,7079,71.0,2030.0,225.0,24.0,437.0,-12.0
y_rot,7080,-88.0,1959.0,-268.0,-2.0,571.0,-33.0
y_rot,7081,-1.0,2066.0,-203.0,-2.0,478.0,-16.0
y_rot,7082,73.0,1986.0,-299.0,12.0,520.0,-24.0
y_rot,7083,23.0,1950.0,-340.0,12.0,509.0,-26.0
y_rot,7084,-16.0,1985.0,-124.0,-32.0,651.0,-32.0
y_rot,7085,-38.0,1993.0,-40.0,-22.0,645.0,-18.0
y_rot,7086,4.0,1954.0,-35.0,20.0,622.0,-32.0
y_rot,7087,-17.0,1938.0,-126.0,15.0,576.0,-51.0
y_rot,7088,121.0,1953.0,-68.0,25.0,584.0,-39.0
y_rot,7089,0.0,1928.0,-290.0,-10.0,486.0,-26.0
y_rot,7090,77.0,1997.0,-69.0,56.0,316.0,-16.0
y_rot,7091,-26.0,2061.0,-76.0,25.0,320.0,-1.0
y_rot,7092,-53.0,1978.0,6.0,-12.0,330.0,-10.0
y_rot,7093,-25.0,1987.0,101.0,30.0,321.0,-4.0
y_rot,7094,-12.0,1966.0,-107.0,17.0,406.0,-39.0
y_rot,7095,-54.0,2003.0,-75.0,-24.0,360.0,-3.0
y_rot,7096,-160.0,2073.0,93.0,-19.0,226.0,7.0
y_rot,7097,-60.0,1992.0,156.0,-1.0,72.0,9.0
y_rot,7098,39.0,1994.0,-89.0,0.0,27.0,-11.0
y_rot,7099,-23.0,1970.0,106.0,-11.0,371.0,-18.0
y_rot,7100,70.0,1934.0,-171.0,13.0,465.0,-37.0
y_rot,7101,96.0,1995.0,102.0,22.0,387.0,-12.0
y_rot,7102,127.0,1980.0,-223.0,9.0,410.0,-20.0
y_rot,7103,180.0,1925.0,-137.0,-8.0,482.0,-18.0
y_rot,7104,65.0,2000.0,-97.0,19.0,488.0,-33.0
y_rot,7105,-31.0,1946.0,-66.0,10.0,405.0,-33.0
y_rot,7106,178.0,2100.0,-233.0,42.0,535.0,-35.0
y_rot,7107,-13.0,2011.0,-113.0,26.0,217.0,-6.0
y_rot,7108,-177.0,2059.0,195.0,-15.0,310.0,-6.0
y_rot,7109,-42.0,1954.0,-68.0,-25.0,394.0,-17.0
y_rot,7110,-26.0,2005.0,-112.0,11.0,396.0,-16.0
y_rot,7111,63.0,1962.0,-262.0,14.0,457.0,-22.0
y_rot,7112,69.0,1983.0,-278.0,-16.0,564.0,-31.0
y_rot,7113,-98.0,2061.0,49.0,-21.0,458.0,4.0
y_rot,7114,32.0,1952.0,-250.0,-13.0,507.0,-31.0
y_rot,7115,106.0,2017.0,-215.0,8.0,549.0,-27.0
y_rot,7116,287.0,1974.0,-419.0,59.0,760.0,-54.0
y_rot,7117,-75.0,1953.0,127.0,-37.0,645.0,-15.0
y_rot,7118,150.0,1910.0,-49.0,-15.0,946.0,-42.0
y_rot,7119,181.0,1910.0,-214.0,-8.0,1269.0,-65.0
y_rot,7120,219.0,2034.0,-241.0,-14.0,1628.0,-69.0
y_rot,7121,288.0,1936.0,185.0,-41.0,1878.0,-1.0
y_rot,7122,-30.0,1997.0,-291.0,-21.0,2070.0,-105.0
y_rot,7123,-28.0,2132.0,0.0,37.0,2162.0,-16.0
y_rot,7124,-47.0,1896.0,-9.0,18.0,2066.0,-81.0
y_rot,7125,-109.0,2103.0,-121.0,-56.0,2246.0,-58.0
y_rot,7126,-168.0,2113.0,-302.0,38.0,2354.0,-125.0
y_rot,7127,-45.0,2063.0,-12.0,-79.0,2338.0,-35.0
y_rot,7128,-74.0,2153.0,-186.0,32.0,2266.0,-88.0
y_rot,7129,-20.0,1899.0,-60.0,-17.0,1804.0,-51.0
y_rot,7130,-55.0,2223.0,-192.0,107.0,2219.0,-136.0
y_rot,7131,-38.0,2138.0,-93.0,27.0,2433.0,-72.0
y_rot,7132,193.0,1832.0,67.0,-84.0,2376.0,-48.0
y_rot,7133,-20.0,2033.0,-194.0,-55.0,2372.0,-70.0
y_rot,7134,52.0,2016.0,-101.0,35.0,2278.0,-118.0
y_rot,7135,-42.0,1914.0,-123.0,109.0,2559.0,-191.0
y_rot,7136,-16.0,1841.0,111.0,-160.0,2373.0,-13.0
y_rot,7137,5.0,2082.0,-419.0,128.0,2246.0,-142.0
y_rot,7138,-2.0,1887.0,-39.0,21.0,1985.0,-79.0
y_rot,7139,-175.0,2041.0,-19.0,35.0,1704.0,-47.0
y_rot,7140,-39.0,2058.0,-252.0,0.0,1467.0,-59.0
y_rot,7141,-73.0,2059.0,-139.0,7.0,1616.0,-83.0
y_rot,7142,-61.0,1915.0,-167.0,18.0,1115.0,-42.0
y_rot,7143,-74.0,1937.0,3.0,31.0,863.0,-46.0
y_rot,7144,-76.0,2042.0,-233.0,182.0,1230.0,-184.0
y_rot,7145,-347.0,2421.0,-285.0,156.0,1190.0,-115.0
y_rot,7146,-108.0,1792.0,-159.0,-47.0,843.0,-18.0
y_rot,7147,-106.0,2184.0,-182.0,5.0,829.0,-44.0
y_rot,7148,156.0,1977.0,247.0,40.0,656.0,-26.0
y_rot,7149,27.0,1947.0,-100.0,-55.0,779.0,-2.0
y_rot,7150,81.0,1743.0,-197.0,-43.0,1188.0,-26.0
y_rot,7151,-101.0,2039.0,-257.0,63.0,1253.0,-69.0
y_rot,7152,-72.0,1654.0,20.0,-59.0,1312.0,-30.0
y_rot,7153,-361.0,2317.0,-273.0,112.0,1785.0,-101.0
y_rot,7154,-111.0,1821.0,-7.0,-57.0,1915.0,-58.0
y_rot,7155,-61.0,2029.0,-167.0,66.0,2116.0,-124.0
y_rot,7156,16.0,2163.0,-210.0,55.0,2054.0,-138.0
y_rot,7157,34.0,2292.0,-163.0,45.0,2441.0,-145.0
y_rot,7158,-57.0,2499.0,-255.0,142.0,2889.0,-182.0
y_rot,7159,60.0,2069.0,-150.0,-5.0,2986.0,-118.0
y_rot,7160,-173.0,1703.0,-53.0,-42.0,2967.0,-106.0
y_rot,7161,47.0,1695.0,166.0,-96.0,3089.0,-57.0
y_rot,7162,-30.0,2491.0,100.0,-88.0,3222.0,-30.0
y_rot,7163,38.0,2068.0,72.0,-63.0,3157.0,-94.0
y_rot,7164,105.0,2220.0,-59.0,-29.0,3127.0,-98.0
y_rot,7165,180.0,1398.0,151.0,-101.0,2882.0,-30.0
y_rot,7166,53.0,2219.0,-244.0,104.0,2872.0,-125.0
y_rot,7167,-157.0,2190.0,-271.0,-6.0,2932.0,-158.0
y_rot,7168,57.0,2006.0,91.0,-115.0,2953.0,15.0
y_rot,7169,-194.0,2636.0,-263.0,100.0,2690.0,-172.0
y_rot,7170,-42.0,1505.0,21.0,-52.0,2438.0,-75.0
y_rot,7171,-15.0,2307.0,-161.0,72.0,2438.0,-133.0
y_rot,7172,196.0,1596.0,240.0,-95.0,2472.0,-40.0
y_rot,7173,69.0,2351.0,-266.0,45.0,2540.0,-150.0
y_rot,7174,102.0,1694.0,70.0,-45.0,2732.0,-35.0
y_rot,7175,78.0,2093.0,127.0,40.0,3134.0,-103.0
y_rot,7176,-87.0,2302.0,-111.0,-31.0,3669.0,-110.0
y_rot,7177,12.0,1662.0,-92.0,-57.0,3722.0,-121.0
y_rot,7178,-172.0,2164.0,-274.0,103.0,3895.0,-227.0
y_rot,7179,-165.0,2074.0,-427.0,192.0,4087.0,-289.0
y_rot,7180,-47.0,2153.0,-292.0,151.0,4195.0,-239.0
y_rot,7181,-180.0,2157.0,-336.0,122.0,4229.0,-249.0
y_rot,7182,-82.0,1526.0,-152.0,-56.0,4302.0,-116.0
y_rot,7183,-84.0,3068.0,-190.0,89.0,4021.0,-174.0
y_rot,7184,47.0,1684.0,-262.0,-12.0,3877.0,-188.0
y_rot,7185,89.0,1671.0,-98.0,-58.0,3659.0,-132.0
y_rot,7186,26.0,1974.0,-271.0,-16.0,3701.0,-171.0
y_rot,7187,28.0,1694.0,-6.0,-86.0,3628.0,-103.0
y_rot,7188,168.0,1377.0,33.0,-140.0,3233.0,-63.0
y_rot,7189,159.0,1633.0,-84.0,-109.0,3140.0,-73.0
y_rot,7190,126.0,2092.0,46.0,-45.0,3123.0,-139.0
y_rot,7191,81.0,1665.0,0.0,-9.0,2829.0,-93.0
y_rot,7192,-7.0,2294.0,-425.0,102.0,2664.0,-158.0
y_rot,7193,-100.0,2215.0,-247.0,-12.0,2576.0,-125.0
y_rot,7194,-72.0,2054.0,-137.0,-5.0,2537.0,-72.0
y_rot,7195,49.0,2053.0,-189.0,-1.0,2486.0,-39.0
y_rot,7196,-68.0,2200.0,-182.0,79.0,2498.0,-123.0
y_rot,7197,29.0,2131.0,-99.0,-15.0,2317.0,-104.0
y_rot,7198,-133.0,2224.0,-93.0,34.0,2159.0,-82.0
y_rot,7199,-199.0,1787.0,-183.0,-97.0,2415.0,-60.0
y_rot,7200,138.0,2157.0,225.0,13.0,2684.0,-71.0
y_rot,7201,-223.0,2109.0,-211.0,1.0,2826.0,-150.0
y_rot,7202,-161.0,2257.0,-80.0,116.0,3328.0,-125.0
y_rot,7203,41.0,2156.0,242.0,-72.0,3512.0,-108.0
y_rot,7204,141.0,2189.0,-417.0,42.0,3193.0,-146.0
y_rot,7205,26.0,1967.0,144.0,-67.0,3261.0,-66.0
y_rot,7206,-53.0,2039.0,-389.0,91.0,3009.0,-170.0
y_rot,7207,173.0,1889.0,93.0,-22.0,2903.0,-78.0
y_rot,7208,-115.0,2129.0,-228.0,-25.0,3090.0,-121.0
y_rot,7209,-104.0,2342.0,-236.0,77.0,3176.0,-182.0
y_rot,7210,-7.0,2302.0,-111.0,99.0,3301.0,-88.0
y_rot,7211,209.0,1693.0,132.0,65.0,3718.0,-122.0
y_rot,7212,123.0,2080.0,57.0,-98.0,3896.0,-51.0
